"site","year","specie","count","prop"
"Union",2009,"Psorophora.horrida",0,0
"Union",2009,"Psorophora.signipennis",0,0
"Union",2009,"Uranotaenia.sapphirina",1,0.000231053604436229
"Union",2010,"Aedes.albopictus",0,0
"Union",2010,"Aedes.atropalpus",1,9.4535829079221e-05
"Union",2010,"Aedes.canadensis",0,0
"Union",2010,"Aedes.dorsalis",0,0
"Union",2010,"Aedes.hendersoni",0,0
"Union",2010,"Aedes.japonicus",7,0.000661750803554547
"Union",2010,"Aedes.nigromaculis",0,0
"Union",2010,"Aedes.sollicitans",2,0.000189071658158442
"Union",2010,"Aedes.stimulans",0,0
"Union",2010,"Aedes.sticticus",0,0
"Union",2010,"Aedes.triseriatus",6,0.000567214974475326
"Union",2010,"Aedes.trivittatus",70,0.00661750803554547
"Union",2010,"Aedes.vexans",8486,0.80223104556627
"Union",2010,"Aedes.vexans.nipponii",0,0
"Union",2010,"Anopheles.barberi",0,0
"Union",2010,"Anopheles.punctipennis",490,0.0463225562488183
"Union",2010,"Anopheles.quadrimaculatus",48,0.00453771979580261
"Union",2010,"Anopheles.walkeri",0,0
"Union",2010,"Coquilletidia.perturbans",3,0.000283607487237663
"Union",2010,"Culex.erraticus",32,0.00302514653053507
"Union",2010,"Culex.pipiens.group",984,0.0930232558139535
"Union",2010,"Culex.salinarius",0,0
"Union",2010,"Culex.tarsalis",146,0.0138022310455663
"Union",2010,"Culex.territans",22,0.00207978823974286
"Union",2010,"Culiseta.impatiens",0,0
"Union",2010,"Culiseta.inornata",231,0.0218377765173001
"Union",2010,"Culiseta.minnesotae",0,0
"Union",2010,"Orthopodomyia.alba",0,0
"Union",2010,"Orthopodomyia.signifera",2,0.000189071658158442
"Union",2010,"Psorophora.ciliata",2,0.000189071658158442
"Union",2010,"Psorophora.columbiae",32,0.00302514653053507
"Union",2010,"Psorophora.cyanescens",0,0
"Union",2010,"Psorophora.ferox",0,0
"Union",2010,"Psorophora.horrida",0,0
"Union",2010,"Psorophora.signipennis",0,0
"Union",2010,"Uranotaenia.sapphirina",14,0.00132350160710909
"Union",2011,"Aedes.albopictus",0,0
"Union",2011,"Aedes.atropalpus",0,0
"Union",2011,"Aedes.canadensis",0,0
"Union",2011,"Aedes.dorsalis",0,0
"Union",2011,"Aedes.hendersoni",0,0
"Union",2011,"Aedes.japonicus",3,0.00101729399796541
"Union",2011,"Aedes.nigromaculis",0,0
"Union",2011,"Aedes.sollicitans",0,0
"Union",2011,"Aedes.stimulans",0,0
"Union",2011,"Aedes.sticticus",0,0
"Union",2011,"Aedes.triseriatus",2,0.000678195998643608
"Union",2011,"Aedes.trivittatus",15,0.00508646998982706
"Union",2011,"Aedes.vexans",2521,0.854866056290268
"Union",2011,"Aedes.vexans.nipponii",0,0
"Union",2011,"Anopheles.barberi",0,0
"Union",2011,"Anopheles.punctipennis",56,0.018989487962021
"Union",2011,"Anopheles.quadrimaculatus",8,0.00271278399457443
"Union",2011,"Anopheles.walkeri",0,0
"Union",2011,"Coquilletidia.perturbans",3,0.00101729399796541
"Union",2011,"Culex.erraticus",3,0.00101729399796541
"Union",2011,"Culex.pipiens.group",190,0.0644286198711428
"Union",2011,"Culex.salinarius",0,0
"Union",2011,"Culex.tarsalis",21,0.00712105798575788
"Union",2011,"Culex.territans",4,0.00135639199728722
"Union",2011,"Culiseta.impatiens",0,0
"Union",2011,"Culiseta.inornata",91,0.0308579179382842
"Union",2011,"Culiseta.minnesotae",1,0.000339097999321804
"Union",2011,"Orthopodomyia.alba",1,0.000339097999321804
"Union",2011,"Orthopodomyia.signifera",1,0.000339097999321804
"Union",2011,"Psorophora.ciliata",6,0.00203458799593082
"Union",2011,"Psorophora.columbiae",2,0.000678195998643608
"Union",2011,"Psorophora.cyanescens",0,0
"Union",2011,"Psorophora.ferox",0,0
"Union",2011,"Psorophora.horrida",0,0
"Union",2011,"Psorophora.signipennis",0,0
"Union",2011,"Uranotaenia.sapphirina",21,0.00712105798575788
"Union",2012,"Aedes.albopictus",0,0
"Union",2012,"Aedes.atropalpus",0,0
"Union",2012,"Aedes.canadensis",0,0
"Union",2012,"Aedes.dorsalis",0,0
"Union",2012,"Aedes.hendersoni",0,0
"Union",2012,"Aedes.japonicus",0,0
"Union",2012,"Aedes.nigromaculis",0,0
"Union",2012,"Aedes.sollicitans",0,0
"Union",2012,"Aedes.stimulans",0,0
"Union",2012,"Aedes.sticticus",0,0
"Union",2012,"Aedes.triseriatus",2,0.00212765957446809
"Union",2012,"Aedes.trivittatus",1,0.00106382978723404
"Union",2012,"Aedes.vexans",594,0.631914893617021
"Union",2012,"Aedes.vexans.nipponii",0,0
"Union",2012,"Anopheles.barberi",0,0
"Union",2012,"Anopheles.punctipennis",12,0.0127659574468085
"Union",2012,"Anopheles.quadrimaculatus",6,0.00638297872340425
"Union",2012,"Anopheles.walkeri",0,0
"Union",2012,"Coquilletidia.perturbans",0,0
"Union",2012,"Culex.erraticus",2,0.00212765957446809
"Union",2012,"Culex.pipiens.group",207,0.220212765957447
"Union",2012,"Culex.salinarius",0,0
"Union",2012,"Culex.tarsalis",22,0.0234042553191489
"Union",2012,"Culex.territans",0,0
"Union",2012,"Culiseta.impatiens",0,0
"Union",2012,"Culiseta.inornata",44,0.0468085106382979
"Union",2012,"Culiseta.minnesotae",0,0
"Union",2012,"Orthopodomyia.alba",1,0.00106382978723404
"Union",2012,"Orthopodomyia.signifera",5,0.00531914893617021
"Union",2012,"Psorophora.ciliata",30,0.0319148936170213
"Union",2012,"Psorophora.columbiae",0,0
"Union",2012,"Psorophora.cyanescens",0,0
"Union",2012,"Psorophora.ferox",0,0
"Union",2012,"Psorophora.horrida",0,0
"Union",2012,"Psorophora.signipennis",0,0
"Union",2012,"Uranotaenia.sapphirina",14,0.0148936170212766
"Union",2013,"Aedes.albopictus",0,0
"Union",2013,"Aedes.atropalpus",0,0
"Union",2013,"Aedes.canadensis",0,0
"Union",2013,"Aedes.dorsalis",0,0
"Union",2013,"Aedes.hendersoni",0,0
"Union",2013,"Aedes.japonicus",1,0.000221238938053097
"Union",2013,"Aedes.nigromaculis",0,0
"Union",2013,"Aedes.sollicitans",0,0
"Union",2013,"Aedes.stimulans",0,0
"Union",2013,"Aedes.sticticus",14,0.00309734513274336
"Union",2013,"Aedes.triseriatus",5,0.00110619469026549
"Union",2013,"Aedes.trivittatus",1,0.000221238938053097
"Union",2013,"Aedes.vexans",3736,0.826548672566372
"Union",2013,"Aedes.vexans.nipponii",0,0
"Union",2013,"Anopheles.barberi",0,0
"Union",2013,"Anopheles.punctipennis",42,0.00929203539823009
"Union",2013,"Anopheles.quadrimaculatus",28,0.00619469026548673
"Union",2013,"Anopheles.walkeri",0,0
"Union",2013,"Coquilletidia.perturbans",0,0
"Union",2013,"Culex.erraticus",1,0.000221238938053097
"Union",2013,"Culex.pipiens.group",566,0.125221238938053
"Union",2013,"Culex.salinarius",0,0
"Union",2013,"Culex.tarsalis",65,0.0143805309734513
"Union",2013,"Culex.territans",1,0.000221238938053097
"Union",2013,"Culiseta.impatiens",0,0
"Union",2013,"Culiseta.inornata",39,0.0086283185840708
"Union",2013,"Culiseta.minnesotae",0,0
"Union",2013,"Orthopodomyia.alba",0,0
"Union",2013,"Orthopodomyia.signifera",0,0
"Union",2013,"Psorophora.ciliata",14,0.00309734513274336
"Union",2013,"Psorophora.columbiae",1,0.000221238938053097
"Union",2013,"Psorophora.cyanescens",0,0
"Union",2013,"Psorophora.ferox",1,0.000221238938053097
"Union",2013,"Psorophora.horrida",0,0
"Union",2013,"Psorophora.signipennis",0,0
"Union",2013,"Uranotaenia.sapphirina",5,0.00110619469026549
"Wloo",1994,"Aedes.albopictus",0,0
"Wloo",1994,"Aedes.atropalpus",0,0
"Wloo",1994,"Aedes.canadensis",0,0
"Wloo",1994,"Aedes.dorsalis",0,0
"Wloo",1994,"Aedes.hendersoni",0,0
"Wloo",1994,"Aedes.japonicus",0,0
"Wloo",1994,"Aedes.nigromaculis",0,0
"Wloo",1994,"Aedes.sollicitans",0,0
"Wloo",1994,"Aedes.stimulans",0,0
"Wloo",1994,"Aedes.sticticus",0,0
"Wloo",1994,"Aedes.triseriatus",41,0.025802391441158
"Wloo",1994,"Aedes.trivittatus",0,0
"Wloo",1994,"Aedes.vexans",880,0.553807426054122
"Wloo",1994,"Aedes.vexans.nipponii",0,0
"Wloo",1994,"Anopheles.barberi",0,0
"Wloo",1994,"Anopheles.punctipennis",4,0.00251730648206419
"Wloo",1994,"Anopheles.quadrimaculatus",0,0
"Wloo",1994,"Anopheles.walkeri",0,0
"Wloo",1994,"Coquilletidia.perturbans",16,0.0100692259282568
"Wloo",1994,"Culex.erraticus",0,0
"Wloo",1994,"Culex.pipiens.group",640,0.402769037130271
"Wloo",1994,"Culex.salinarius",0,0
"Wloo",1994,"Culex.tarsalis",5,0.00314663310258024
"Wloo",1994,"Culex.territans",0,0
"Wloo",1994,"Culiseta.impatiens",0,0
"Wloo",1994,"Culiseta.inornata",2,0.0012586532410321
"Wloo",1994,"Culiseta.minnesotae",0,0
"Wloo",1994,"Orthopodomyia.alba",0,0
"Wloo",1994,"Orthopodomyia.signifera",0,0
"Wloo",1994,"Psorophora.ciliata",0,0
"Wloo",1994,"Psorophora.columbiae",0,0
"Wloo",1994,"Psorophora.cyanescens",0,0
"Wloo",1994,"Psorophora.ferox",0,0
"Wloo",1994,"Psorophora.horrida",0,0
"Wloo",1994,"Psorophora.signipennis",0,0
"Wloo",1994,"Uranotaenia.sapphirina",1,0.000629326620516048
"Wloo",1995,"Aedes.albopictus",0,0
"Wloo",1995,"Aedes.atropalpus",0,0
"Wloo",1995,"Aedes.canadensis",0,0
"Wloo",1995,"Aedes.dorsalis",2,0.000941619585687382
"Wloo",1995,"Aedes.hendersoni",0,0
"Wloo",1995,"Aedes.japonicus",0,0
"Wloo",1995,"Aedes.nigromaculis",1,0.000470809792843691
"Wloo",1995,"Aedes.sollicitans",1,0.000470809792843691
"Wloo",1995,"Aedes.stimulans",0,0
"Wloo",1995,"Aedes.sticticus",0,0
"Wloo",1995,"Aedes.triseriatus",0,0
"Wloo",1995,"Aedes.trivittatus",11,0.0051789077212806
"Wloo",1995,"Aedes.vexans",2048,0.964218455743879
"Wloo",1995,"Aedes.vexans.nipponii",0,0
"Wloo",1995,"Anopheles.barberi",0,0
"Wloo",1995,"Anopheles.punctipennis",2,0.000941619585687382
"Wloo",1995,"Anopheles.quadrimaculatus",0,0
"Wloo",1995,"Anopheles.walkeri",0,0
"Wloo",1995,"Coquilletidia.perturbans",2,0.000941619585687382
"Wloo",1995,"Culex.erraticus",0,0
"Wloo",1995,"Culex.pipiens.group",46,0.0216572504708098
"Wloo",1995,"Culex.salinarius",0,0
"Wloo",1995,"Culex.tarsalis",9,0.00423728813559322
"Wloo",1995,"Culex.territans",0,0
"Wloo",1995,"Culiseta.impatiens",0,0
"Wloo",1995,"Culiseta.inornata",1,0.000470809792843691
"Wloo",1995,"Culiseta.minnesotae",0,0
"Wloo",1995,"Orthopodomyia.alba",0,0
"Wloo",1995,"Orthopodomyia.signifera",0,0
"Wloo",1995,"Psorophora.ciliata",0,0
"Wloo",1995,"Psorophora.columbiae",0,0
"Wloo",1995,"Psorophora.cyanescens",0,0
"Wloo",1995,"Psorophora.ferox",0,0
"Wloo",1995,"Psorophora.horrida",0,0
"Wloo",1995,"Psorophora.signipennis",0,0
"Wloo",1995,"Uranotaenia.sapphirina",1,0.000470809792843691
"Wloo",1996,"Aedes.albopictus",0,0
"Wloo",1996,"Aedes.atropalpus",0,0
"Wloo",1996,"Aedes.canadensis",0,0
"Wloo",1996,"Aedes.dorsalis",0,0
"Wloo",1996,"Aedes.hendersoni",0,0
"Wloo",1996,"Aedes.japonicus",0,0
"Wloo",1996,"Aedes.nigromaculis",0,0
"Wloo",1996,"Aedes.sollicitans",0,0
"Wloo",1996,"Aedes.stimulans",0,0
"Wloo",1996,"Aedes.sticticus",0,0
"Wloo",1996,"Aedes.triseriatus",40,0.0186133085155886
"Wloo",1996,"Aedes.trivittatus",0,0
"Wloo",1996,"Aedes.vexans",2041,0.949744067007911
"Wloo",1996,"Aedes.vexans.nipponii",0,0
"Wloo",1996,"Anopheles.barberi",0,0
"Wloo",1996,"Anopheles.punctipennis",1,0.000465332712889716
"Wloo",1996,"Anopheles.quadrimaculatus",0,0
"Wloo",1996,"Anopheles.walkeri",0,0
"Wloo",1996,"Coquilletidia.perturbans",10,0.00465332712889716
"Wloo",1996,"Culex.erraticus",0,0
"Wloo",1996,"Culex.pipiens.group",45,0.0209399720800372
"Wloo",1996,"Culex.salinarius",0,0
"Wloo",1996,"Culex.tarsalis",9,0.00418799441600745
"Wloo",1996,"Culex.territans",0,0
"Wloo",1996,"Culiseta.impatiens",0,0
"Wloo",1996,"Culiseta.inornata",2,0.000930665425779432
"Wloo",1996,"Culiseta.minnesotae",0,0
"Wloo",1996,"Orthopodomyia.alba",0,0
"Wloo",1996,"Orthopodomyia.signifera",0,0
"Wloo",1996,"Psorophora.ciliata",0,0
"Wloo",1996,"Psorophora.columbiae",0,0
"Wloo",1996,"Psorophora.cyanescens",0,0
"Wloo",1996,"Psorophora.ferox",0,0
"Wloo",1996,"Psorophora.horrida",0,0
"Wloo",1996,"Psorophora.signipennis",0,0
"Wloo",1996,"Uranotaenia.sapphirina",1,0.000465332712889716
"Wloo",1997,"Aedes.albopictus",0,0
"Wloo",1997,"Aedes.atropalpus",0,0
"Wloo",1997,"Aedes.canadensis",0,0
"Wloo",1997,"Aedes.dorsalis",0,0
"Wloo",1997,"Aedes.hendersoni",0,0
"Wloo",1997,"Aedes.japonicus",0,0
"Wloo",1997,"Aedes.nigromaculis",0,0
"Wloo",1997,"Aedes.sollicitans",0,0
"Wloo",1997,"Aedes.stimulans",1,0.00123456790123457
"Wloo",1997,"Aedes.sticticus",0,0
"Wloo",1997,"Aedes.triseriatus",1,0.00123456790123457
"Wloo",1997,"Aedes.trivittatus",15,0.0185185185185185
"Wloo",1997,"Aedes.vexans",755,0.932098765432099
"Wloo",1997,"Aedes.vexans.nipponii",0,0
"Wloo",1997,"Anopheles.barberi",0,0
"Wloo",1997,"Anopheles.punctipennis",5,0.00617283950617284
"Wloo",1997,"Anopheles.quadrimaculatus",2,0.00246913580246914
"Wloo",1997,"Anopheles.walkeri",0,0
"Wloo",1997,"Coquilletidia.perturbans",3,0.0037037037037037
"Wloo",1997,"Culex.erraticus",0,0
"Wloo",1997,"Culex.pipiens.group",22,0.0271604938271605
"Wloo",1997,"Culex.salinarius",0,0
"Wloo",1997,"Culex.tarsalis",4,0.00493827160493827
"Wloo",1997,"Culex.territans",0,0
"Wloo",1997,"Culiseta.impatiens",0,0
"Wloo",1997,"Culiseta.inornata",2,0.00246913580246914
"Wloo",1997,"Culiseta.minnesotae",0,0
"Wloo",1997,"Orthopodomyia.alba",0,0
"Wloo",1997,"Orthopodomyia.signifera",0,0
"Wloo",1997,"Psorophora.ciliata",0,0
"Wloo",1997,"Psorophora.columbiae",0,0
"Wloo",1997,"Psorophora.cyanescens",0,0
"Wloo",1997,"Psorophora.ferox",0,0
"Wloo",1997,"Psorophora.horrida",0,0
"Wloo",1997,"Psorophora.signipennis",0,0
"Wloo",1997,"Uranotaenia.sapphirina",0,0
"Wloo",1998,"Aedes.albopictus",0,0
"Wloo",1998,"Aedes.atropalpus",0,0
"Wloo",1998,"Aedes.canadensis",0,0
"Wloo",1998,"Aedes.dorsalis",0,0
"Wloo",1998,"Aedes.hendersoni",0,0
"Wloo",1998,"Aedes.japonicus",0,0
"Wloo",1998,"Aedes.nigromaculis",0,0
"Wloo",1998,"Aedes.sollicitans",0,0
"Wloo",1998,"Aedes.stimulans",0,0
"Wloo",1998,"Aedes.sticticus",0,0
"Wloo",1998,"Aedes.triseriatus",1,0.000431406384814495
"Wloo",1998,"Aedes.trivittatus",154,0.0664365832614323
"Wloo",1998,"Aedes.vexans",2055,0.886540120793788
"Wloo",1998,"Aedes.vexans.nipponii",0,0
"Wloo",1998,"Anopheles.barberi",0,0
"Wloo",1998,"Anopheles.punctipennis",16,0.00690250215703192
"Wloo",1998,"Anopheles.quadrimaculatus",2,0.000862812769628991
"Wloo",1998,"Anopheles.walkeri",0,0
"Wloo",1998,"Coquilletidia.perturbans",4,0.00172562553925798
"Wloo",1998,"Culex.erraticus",0,0
"Wloo",1998,"Culex.pipiens.group",79,0.0340811044003451
"Wloo",1998,"Culex.salinarius",0,0
"Wloo",1998,"Culex.tarsalis",4,0.00172562553925798
"Wloo",1998,"Culex.territans",0,0
"Wloo",1998,"Culiseta.impatiens",0,0
"Wloo",1998,"Culiseta.inornata",1,0.000431406384814495
"Wloo",1998,"Culiseta.minnesotae",0,0
"Wloo",1998,"Orthopodomyia.alba",0,0
"Wloo",1998,"Orthopodomyia.signifera",0,0
"Wloo",1998,"Psorophora.ciliata",0,0
"Wloo",1998,"Psorophora.columbiae",0,0
"Wloo",1998,"Psorophora.cyanescens",0,0
"Wloo",1998,"Psorophora.ferox",0,0
"Wloo",1998,"Psorophora.horrida",0,0
"Wloo",1998,"Psorophora.signipennis",0,0
"Wloo",1998,"Uranotaenia.sapphirina",2,0.000862812769628991
"Wloo",1999,"Aedes.albopictus",0,0
"Wloo",1999,"Aedes.atropalpus",0,0
"Wloo",1999,"Aedes.canadensis",0,0
"Wloo",1999,"Aedes.dorsalis",0,0
"Wloo",1999,"Aedes.hendersoni",0,0
"Wloo",1999,"Aedes.japonicus",0,0
"Wloo",1999,"Aedes.nigromaculis",0,0
"Wloo",1999,"Aedes.sollicitans",1,0.000603500301750151
"Wloo",1999,"Aedes.stimulans",0,0
"Wloo",1999,"Aedes.sticticus",0,0
"Wloo",1999,"Aedes.triseriatus",2,0.0012070006035003
"Wloo",1999,"Aedes.trivittatus",138,0.0832830416415208
"Wloo",1999,"Aedes.vexans",1390,0.83886541943271
"Wloo",1999,"Aedes.vexans.nipponii",0,0
"Wloo",1999,"Anopheles.barberi",0,0
"Wloo",1999,"Anopheles.punctipennis",12,0.00724200362100181
"Wloo",1999,"Anopheles.quadrimaculatus",0,0
"Wloo",1999,"Anopheles.walkeri",1,0.000603500301750151
"Wloo",1999,"Coquilletidia.perturbans",4,0.0024140012070006
"Wloo",1999,"Culex.erraticus",0,0
"Wloo",1999,"Culex.pipiens.group",92,0.0555220277610139
"Wloo",1999,"Culex.salinarius",0,0
"Wloo",1999,"Culex.tarsalis",4,0.0024140012070006
"Wloo",1999,"Culex.territans",0,0
"Wloo",1999,"Culiseta.impatiens",0,0
"Wloo",1999,"Culiseta.inornata",6,0.00362100181050091
"Wloo",1999,"Culiseta.minnesotae",0,0
"Wloo",1999,"Orthopodomyia.alba",0,0
"Wloo",1999,"Orthopodomyia.signifera",0,0
"Wloo",1999,"Psorophora.ciliata",1,0.000603500301750151
"Wloo",1999,"Psorophora.columbiae",0,0
"Wloo",1999,"Psorophora.cyanescens",0,0
"Wloo",1999,"Psorophora.ferox",0,0
"Wloo",1999,"Psorophora.horrida",0,0
"Wloo",1999,"Psorophora.signipennis",0,0
"Wloo",1999,"Uranotaenia.sapphirina",6,0.00362100181050091
"Wloo",2000,"Aedes.albopictus",0,0
"Wloo",2000,"Aedes.atropalpus",0,0
"Wloo",2000,"Aedes.canadensis",0,0
"Wloo",2000,"Aedes.dorsalis",0,0
"Wloo",2000,"Aedes.hendersoni",0,0
"Wloo",2000,"Aedes.japonicus",0,0
"Wloo",2000,"Aedes.nigromaculis",0,0
"Wloo",2000,"Aedes.sollicitans",0,0
"Wloo",2000,"Aedes.stimulans",0,0
"Wloo",2000,"Aedes.sticticus",0,0
"Wloo",2000,"Aedes.triseriatus",0,0
"Wloo",2000,"Aedes.trivittatus",66,0.0532258064516129
"Wloo",2000,"Aedes.vexans",1080,0.870967741935484
"Wloo",2000,"Aedes.vexans.nipponii",0,0
"Wloo",2000,"Anopheles.barberi",0,0
"Wloo",2000,"Anopheles.punctipennis",26,0.0209677419354839
"Wloo",2000,"Anopheles.quadrimaculatus",0,0
"Wloo",2000,"Anopheles.walkeri",0,0
"Wloo",2000,"Coquilletidia.perturbans",2,0.00161290322580645
"Wloo",2000,"Culex.erraticus",0,0
"Wloo",2000,"Culex.pipiens.group",57,0.0459677419354839
"Wloo",2000,"Culex.salinarius",0,0
"Wloo",2000,"Culex.tarsalis",7,0.00564516129032258
"Wloo",2000,"Culex.territans",2,0.00161290322580645
"Wloo",2000,"Culiseta.impatiens",0,0
"Wloo",2000,"Culiseta.inornata",0,0
"Wloo",2000,"Culiseta.minnesotae",0,0
"Wloo",2000,"Orthopodomyia.alba",0,0
"Wloo",2000,"Orthopodomyia.signifera",0,0
"Wloo",2000,"Psorophora.ciliata",0,0
"Wloo",2000,"Psorophora.columbiae",0,0
"Wloo",2000,"Psorophora.cyanescens",0,0
"Wloo",2000,"Psorophora.ferox",0,0
"Wloo",2000,"Psorophora.horrida",0,0
"Wloo",2000,"Psorophora.signipennis",0,0
"Wloo",2000,"Uranotaenia.sapphirina",0,0
"Wloo",2001,"Aedes.albopictus",0,0
"Wloo",2001,"Aedes.atropalpus",0,0
"Wloo",2001,"Aedes.canadensis",0,0
"Wloo",2001,"Aedes.dorsalis",0,0
"Wloo",2001,"Aedes.hendersoni",0,0
"Wloo",2001,"Aedes.japonicus",0,0
"Wloo",2001,"Aedes.nigromaculis",0,0
"Wloo",2001,"Aedes.sollicitans",0,0
"Wloo",2001,"Aedes.stimulans",0,0
"Wloo",2001,"Aedes.sticticus",0,0
"Wloo",2001,"Aedes.triseriatus",2,0.00397614314115308
"Wloo",2001,"Aedes.trivittatus",5,0.0099403578528827
"Wloo",2001,"Aedes.vexans",410,0.815109343936382
"Wloo",2001,"Aedes.vexans.nipponii",0,0
"Wloo",2001,"Anopheles.barberi",0,0
"Wloo",2001,"Anopheles.punctipennis",15,0.0298210735586481
"Wloo",2001,"Anopheles.quadrimaculatus",1,0.00198807157057654
"Wloo",2001,"Anopheles.walkeri",0,0
"Wloo",2001,"Coquilletidia.perturbans",2,0.00397614314115308
"Wloo",2001,"Culex.erraticus",0,0
"Wloo",2001,"Culex.pipiens.group",31,0.0616302186878728
"Wloo",2001,"Culex.salinarius",0,0
"Wloo",2001,"Culex.tarsalis",7,0.0139165009940358
"Wloo",2001,"Culex.territans",0,0
"Wloo",2001,"Culiseta.impatiens",0,0
"Wloo",2001,"Culiseta.inornata",12,0.0238568588469185
"Wloo",2001,"Culiseta.minnesotae",0,0
"Wloo",2001,"Orthopodomyia.alba",0,0
"Wloo",2001,"Orthopodomyia.signifera",0,0
"Wloo",2001,"Psorophora.ciliata",0,0
"Wloo",2001,"Psorophora.columbiae",0,0
"Wloo",2001,"Psorophora.cyanescens",0,0
"Wloo",2001,"Psorophora.ferox",0,0
"Wloo",2001,"Psorophora.horrida",0,0
"Wloo",2001,"Psorophora.signipennis",0,0
"Wloo",2001,"Uranotaenia.sapphirina",18,0.0357852882703777
"Wloo",2002,"Aedes.albopictus",0,0
"Wloo",2002,"Aedes.atropalpus",0,0
"Wloo",2002,"Aedes.canadensis",0,0
"Wloo",2002,"Aedes.dorsalis",0,0
"Wloo",2002,"Aedes.hendersoni",0,0
"Wloo",2002,"Aedes.japonicus",0,0
"Wloo",2002,"Aedes.nigromaculis",0,0
"Wloo",2002,"Aedes.sollicitans",0,0
"Wloo",2002,"Aedes.stimulans",0,0
"Wloo",2002,"Aedes.sticticus",0,0
"Wloo",2002,"Aedes.triseriatus",0,0
"Wloo",2002,"Aedes.trivittatus",0,0
"Wloo",2002,"Aedes.vexans",108,0.931034482758621
"Wloo",2002,"Aedes.vexans.nipponii",0,0
"Wloo",2002,"Anopheles.barberi",0,0
"Wloo",2002,"Anopheles.punctipennis",0,0
"Wloo",2002,"Anopheles.quadrimaculatus",0,0
"Wloo",2002,"Anopheles.walkeri",0,0
"Wloo",2002,"Coquilletidia.perturbans",0,0
"Wloo",2002,"Culex.erraticus",0,0
"Wloo",2002,"Culex.pipiens.group",3,0.0258620689655172
"Wloo",2002,"Culex.salinarius",0,0
"Wloo",2002,"Culex.tarsalis",1,0.00862068965517241
"Wloo",2002,"Culex.territans",0,0
"Wloo",2002,"Culiseta.impatiens",0,0
"Wloo",2002,"Culiseta.inornata",4,0.0344827586206897
"Wloo",2002,"Culiseta.minnesotae",0,0
"Wloo",2002,"Orthopodomyia.alba",0,0
"Wloo",2002,"Orthopodomyia.signifera",0,0
"Wloo",2002,"Psorophora.ciliata",0,0
"Wloo",2002,"Psorophora.columbiae",0,0
"Wloo",2002,"Psorophora.cyanescens",0,0
"Wloo",2002,"Psorophora.ferox",0,0
"Wloo",2002,"Psorophora.horrida",0,0
"Wloo",2002,"Psorophora.signipennis",0,0
"Wloo",2002,"Uranotaenia.sapphirina",0,0
"Wloo",2003,"Aedes.albopictus",0,0
"Wloo",2003,"Aedes.atropalpus",0,0
"Wloo",2003,"Aedes.canadensis",0,0
"Wloo",2003,"Aedes.dorsalis",0,0
"Wloo",2003,"Aedes.hendersoni",0,0
"Wloo",2003,"Aedes.japonicus",0,0
"Wloo",2003,"Aedes.nigromaculis",0,0
"Wloo",2003,"Aedes.sollicitans",0,0
"Wloo",2003,"Aedes.stimulans",0,0
"Wloo",2003,"Aedes.sticticus",0,0
"Wloo",2003,"Aedes.triseriatus",0,0
"Wloo",2003,"Aedes.trivittatus",27,0.0256410256410256
"Wloo",2003,"Aedes.vexans",970,0.921177587844255
"Wloo",2003,"Aedes.vexans.nipponii",0,0
"Wloo",2003,"Anopheles.barberi",0,0
"Wloo",2003,"Anopheles.punctipennis",3,0.00284900284900285
"Wloo",2003,"Anopheles.quadrimaculatus",0,0
"Wloo",2003,"Anopheles.walkeri",0,0
"Wloo",2003,"Coquilletidia.perturbans",0,0
"Wloo",2003,"Culex.erraticus",0,0
"Wloo",2003,"Culex.pipiens.group",29,0.0275403608736942
"Wloo",2003,"Culex.salinarius",0,0
"Wloo",2003,"Culex.tarsalis",6,0.0056980056980057
"Wloo",2003,"Culex.territans",1,0.000949667616334283
"Wloo",2003,"Culiseta.impatiens",0,0
"Wloo",2003,"Culiseta.inornata",5,0.00474833808167141
"Wloo",2003,"Culiseta.minnesotae",0,0
"Wloo",2003,"Orthopodomyia.alba",0,0
"Wloo",2003,"Orthopodomyia.signifera",0,0
"Wloo",2003,"Psorophora.ciliata",0,0
"Wloo",2003,"Psorophora.columbiae",0,0
"Wloo",2003,"Psorophora.cyanescens",0,0
"Wloo",2003,"Psorophora.ferox",0,0
"Wloo",2003,"Psorophora.horrida",0,0
"Wloo",2003,"Psorophora.signipennis",0,0
"Wloo",2003,"Uranotaenia.sapphirina",12,0.0113960113960114
"Wloo",2004,"Aedes.albopictus",0,0
"Wloo",2004,"Aedes.atropalpus",0,0
"Wloo",2004,"Aedes.canadensis",0,0
"Wloo",2004,"Aedes.dorsalis",0,0
"Wloo",2004,"Aedes.hendersoni",0,0
"Wloo",2004,"Aedes.japonicus",0,0
"Wloo",2004,"Aedes.nigromaculis",0,0
"Wloo",2004,"Aedes.sollicitans",0,0
"Wloo",2004,"Aedes.stimulans",0,0
"Wloo",2004,"Aedes.sticticus",0,0
"Wloo",2004,"Aedes.triseriatus",0,0
"Wloo",2004,"Aedes.trivittatus",17,0.0272873194221509
"Wloo",2004,"Aedes.vexans",573,0.919743178170145
"Wloo",2004,"Aedes.vexans.nipponii",0,0
"Wloo",2004,"Anopheles.barberi",0,0
"Wloo",2004,"Anopheles.punctipennis",2,0.00321027287319422
"Wloo",2004,"Anopheles.quadrimaculatus",0,0
"Wloo",2004,"Anopheles.walkeri",0,0
"Wloo",2004,"Coquilletidia.perturbans",0,0
"Wloo",2004,"Culex.erraticus",0,0
