"location","week.lu","variable","V1"
"ST-West Lake Park (WLP)",27,"Aedes.hendersoni",0
"ST-West Lake Park (WLP)",27,"Aedes.japonicus",0.1
"ST-West Lake Park (WLP)",27,"Aedes.nigromaculis",0.95
"ST-West Lake Park (WLP)",27,"Aedes.sollicitans",0.95
"ST-West Lake Park (WLP)",27,"Aedes.sticticus",0.95
"ST-West Lake Park (WLP)",27,"Aedes.stimulans",0.95
"ST-West Lake Park (WLP)",27,"Aedes.triseriatus",1.15
"ST-West Lake Park (WLP)",27,"Aedes.trivittatus",3.5
"ST-West Lake Park (WLP)",27,"Aedes.vexans",108.8125
"ST-West Lake Park (WLP)",27,"Aedes.vexans.nipponii",0
"ST-West Lake Park (WLP)",27,"Anopheles.barberi",0.95
"ST-West Lake Park (WLP)",27,"Anopheles.punctipennis",1.75
"ST-West Lake Park (WLP)",27,"Anopheles.quadrimaculatus",1
"ST-West Lake Park (WLP)",27,"Anopheles.walkeri",0.95
"ST-West Lake Park (WLP)",27,"Coquilletidia.perturbans",1.5
"ST-West Lake Park (WLP)",27,"Culex.erraticus",0.95
"ST-West Lake Park (WLP)",27,"Culex.pipiens.group",4.85
"ST-West Lake Park (WLP)",27,"Culex.salinarius",0
"ST-West Lake Park (WLP)",27,"Culex.tarsalis",1
"ST-West Lake Park (WLP)",27,"Culex.territans",0.95
"ST-West Lake Park (WLP)",27,"Culiseta.impatiens",0.95
"ST-West Lake Park (WLP)",27,"Culiseta.inornata",1.05
"ST-West Lake Park (WLP)",27,"Culiseta.minnesotae",0
"ST-West Lake Park (WLP)",27,"Orthopodomyia.alba",0
"ST-West Lake Park (WLP)",27,"Orthopodomyia.signifera",1
"ST-West Lake Park (WLP)",27,"Psorophora.ciliata",0.95
"ST-West Lake Park (WLP)",27,"Psorophora.columbiae",1
"ST-West Lake Park (WLP)",27,"Psorophora.cyanescens",0
"ST-West Lake Park (WLP)",27,"Psorophora.ferox",0.95
"ST-West Lake Park (WLP)",27,"Psorophora.horrida",0.95
"ST-West Lake Park (WLP)",27,"Psorophora.signipennis",0.95
"ST-West Lake Park (WLP)",27,"Uranotaenia.sapphirina",1
"ST-West Lake Park (WLP)",28,"Aedes.albopictus",0.95
"ST-West Lake Park (WLP)",28,"Aedes.atropalpus",0.95
"ST-West Lake Park (WLP)",28,"Aedes.canadensis",0.95
"ST-West Lake Park (WLP)",28,"Aedes.dorsalis",1.05
"ST-West Lake Park (WLP)",28,"Aedes.hendersoni",0
"ST-West Lake Park (WLP)",28,"Aedes.japonicus",0.05
"ST-West Lake Park (WLP)",28,"Aedes.nigromaculis",0.95
"ST-West Lake Park (WLP)",28,"Aedes.sollicitans",0.95
"ST-West Lake Park (WLP)",28,"Aedes.sticticus",0.95
"ST-West Lake Park (WLP)",28,"Aedes.stimulans",0.95
"ST-West Lake Park (WLP)",28,"Aedes.triseriatus",1.2
"ST-West Lake Park (WLP)",28,"Aedes.trivittatus",5.25
"ST-West Lake Park (WLP)",28,"Aedes.vexans",131.651
"ST-West Lake Park (WLP)",28,"Aedes.vexans.nipponii",0
"ST-West Lake Park (WLP)",28,"Anopheles.barberi",0.95
"ST-West Lake Park (WLP)",28,"Anopheles.punctipennis",1.6995
"ST-West Lake Park (WLP)",28,"Anopheles.quadrimaculatus",0.95
"ST-West Lake Park (WLP)",28,"Anopheles.walkeri",1.15
"ST-West Lake Park (WLP)",28,"Coquilletidia.perturbans",1.15
"ST-West Lake Park (WLP)",28,"Culex.erraticus",0.95
"ST-West Lake Park (WLP)",28,"Culex.pipiens.group",5.8
"ST-West Lake Park (WLP)",28,"Culex.salinarius",0
"ST-West Lake Park (WLP)",28,"Culex.tarsalis",1.05
"ST-West Lake Park (WLP)",28,"Culex.territans",1
"ST-West Lake Park (WLP)",28,"Culiseta.impatiens",0.95
"ST-West Lake Park (WLP)",28,"Culiseta.inornata",0.95
"ST-West Lake Park (WLP)",28,"Culiseta.minnesotae",0
"ST-West Lake Park (WLP)",28,"Orthopodomyia.alba",0
"ST-West Lake Park (WLP)",28,"Orthopodomyia.signifera",0.95
"ST-West Lake Park (WLP)",28,"Psorophora.ciliata",1
"ST-West Lake Park (WLP)",28,"Psorophora.columbiae",0.95
"ST-West Lake Park (WLP)",28,"Psorophora.cyanescens",0
"ST-West Lake Park (WLP)",28,"Psorophora.ferox",0.95
"ST-West Lake Park (WLP)",28,"Psorophora.horrida",0.95
"ST-West Lake Park (WLP)",28,"Psorophora.signipennis",0.95
"ST-West Lake Park (WLP)",28,"Uranotaenia.sapphirina",1.05
"ST-West Lake Park (WLP)",29,"Aedes.albopictus",0.9
"ST-West Lake Park (WLP)",29,"Aedes.atropalpus",0.9
"ST-West Lake Park (WLP)",29,"Aedes.canadensis",0.9
"ST-West Lake Park (WLP)",29,"Aedes.dorsalis",0.95
"ST-West Lake Park (WLP)",29,"Aedes.hendersoni",0
"ST-West Lake Park (WLP)",29,"Aedes.japonicus",0.1
"ST-West Lake Park (WLP)",29,"Aedes.nigromaculis",0.9
"ST-West Lake Park (WLP)",29,"Aedes.sollicitans",0.9
"ST-West Lake Park (WLP)",29,"Aedes.sticticus",0.9
"ST-West Lake Park (WLP)",29,"Aedes.stimulans",0.9
"ST-West Lake Park (WLP)",29,"Aedes.triseriatus",1.3
"ST-West Lake Park (WLP)",29,"Aedes.trivittatus",2.85
"ST-West Lake Park (WLP)",29,"Aedes.vexans",117.537
"ST-West Lake Park (WLP)",29,"Aedes.vexans.nipponii",0
"ST-West Lake Park (WLP)",29,"Anopheles.barberi",0.9
"ST-West Lake Park (WLP)",29,"Anopheles.punctipennis",2.2495
"ST-West Lake Park (WLP)",29,"Anopheles.quadrimaculatus",1.3
"ST-West Lake Park (WLP)",29,"Anopheles.walkeri",0.9
"ST-West Lake Park (WLP)",29,"Coquilletidia.perturbans",0.95
"ST-West Lake Park (WLP)",29,"Culex.erraticus",0.95
"ST-West Lake Park (WLP)",29,"Culex.pipiens.group",6.299
"ST-West Lake Park (WLP)",29,"Culex.salinarius",0
"ST-West Lake Park (WLP)",29,"Culex.tarsalis",1.1
"ST-West Lake Park (WLP)",29,"Culex.territans",0.9
"ST-West Lake Park (WLP)",29,"Culiseta.impatiens",0.9
"ST-West Lake Park (WLP)",29,"Culiseta.inornata",0.9
"ST-West Lake Park (WLP)",29,"Culiseta.minnesotae",0
"ST-West Lake Park (WLP)",29,"Orthopodomyia.alba",0
"ST-West Lake Park (WLP)",29,"Orthopodomyia.signifera",0.9
"ST-West Lake Park (WLP)",29,"Psorophora.ciliata",0.9
"ST-West Lake Park (WLP)",29,"Psorophora.columbiae",0.9
"ST-West Lake Park (WLP)",29,"Psorophora.cyanescens",0
"ST-West Lake Park (WLP)",29,"Psorophora.ferox",0.9
"ST-West Lake Park (WLP)",29,"Psorophora.horrida",0.9
"ST-West Lake Park (WLP)",29,"Psorophora.signipennis",0.9
"ST-West Lake Park (WLP)",29,"Uranotaenia.sapphirina",1.05
"ST-West Lake Park (WLP)",30,"Aedes.albopictus",0.6
"ST-West Lake Park (WLP)",30,"Aedes.atropalpus",0.6
"ST-West Lake Park (WLP)",30,"Aedes.canadensis",0.6
"ST-West Lake Park (WLP)",30,"Aedes.dorsalis",0.6
"ST-West Lake Park (WLP)",30,"Aedes.hendersoni",0
"ST-West Lake Park (WLP)",30,"Aedes.japonicus",0.05
"ST-West Lake Park (WLP)",30,"Aedes.nigromaculis",0.6
"ST-West Lake Park (WLP)",30,"Aedes.sollicitans",0.65
"ST-West Lake Park (WLP)",30,"Aedes.sticticus",0.6
"ST-West Lake Park (WLP)",30,"Aedes.stimulans",0.6
"ST-West Lake Park (WLP)",30,"Aedes.triseriatus",0.65
"ST-West Lake Park (WLP)",30,"Aedes.trivittatus",1.35
"ST-West Lake Park (WLP)",30,"Aedes.vexans",53.4875
"ST-West Lake Park (WLP)",30,"Aedes.vexans.nipponii",0
"ST-West Lake Park (WLP)",30,"Anopheles.barberi",0.6
"ST-West Lake Park (WLP)",30,"Anopheles.punctipennis",2.5
"ST-West Lake Park (WLP)",30,"Anopheles.quadrimaculatus",0.75
"ST-West Lake Park (WLP)",30,"Anopheles.walkeri",0.6
"ST-West Lake Park (WLP)",30,"Coquilletidia.perturbans",0.6
"ST-West Lake Park (WLP)",30,"Culex.erraticus",0.65
"ST-West Lake Park (WLP)",30,"Culex.pipiens.group",4.7
"ST-West Lake Park (WLP)",30,"Culex.salinarius",0
"ST-West Lake Park (WLP)",30,"Culex.tarsalis",0.65
"ST-West Lake Park (WLP)",30,"Culex.territans",0.6
"ST-West Lake Park (WLP)",30,"Culiseta.impatiens",0.6
"ST-West Lake Park (WLP)",30,"Culiseta.inornata",0.6
"ST-West Lake Park (WLP)",30,"Culiseta.minnesotae",0
"ST-West Lake Park (WLP)",30,"Orthopodomyia.alba",0
"ST-West Lake Park (WLP)",30,"Orthopodomyia.signifera",0.6
"ST-West Lake Park (WLP)",30,"Psorophora.ciliata",0.75
"ST-West Lake Park (WLP)",30,"Psorophora.columbiae",0.6
"ST-West Lake Park (WLP)",30,"Psorophora.cyanescens",0
"ST-West Lake Park (WLP)",30,"Psorophora.ferox",0.6
"ST-West Lake Park (WLP)",30,"Psorophora.horrida",0.6
"ST-West Lake Park (WLP)",30,"Psorophora.signipennis",0.6
"ST-West Lake Park (WLP)",30,"Uranotaenia.sapphirina",0.9
"ST-West Lake Park (WLP)",31,"Aedes.albopictus",0.368421052631579
"ST-West Lake Park (WLP)",31,"Aedes.atropalpus",0.368421052631579
"ST-West Lake Park (WLP)",31,"Aedes.canadensis",0.368421052631579
"ST-West Lake Park (WLP)",31,"Aedes.dorsalis",0.368421052631579
"ST-West Lake Park (WLP)",31,"Aedes.hendersoni",0
"ST-West Lake Park (WLP)",31,"Aedes.japonicus",0
"ST-West Lake Park (WLP)",31,"Aedes.nigromaculis",0.368421052631579
"ST-West Lake Park (WLP)",31,"Aedes.sollicitans",0.368421052631579
"ST-West Lake Park (WLP)",31,"Aedes.sticticus",0.368421052631579
"ST-West Lake Park (WLP)",31,"Aedes.stimulans",0.368421052631579
"ST-West Lake Park (WLP)",31,"Aedes.triseriatus",0.421052631578947
"ST-West Lake Park (WLP)",31,"Aedes.trivittatus",2.73684210526316
"ST-West Lake Park (WLP)",31,"Aedes.vexans",32.7373684210526
"ST-West Lake Park (WLP)",31,"Aedes.vexans.nipponii",0
"ST-West Lake Park (WLP)",31,"Anopheles.barberi",0.368421052631579
"ST-West Lake Park (WLP)",31,"Anopheles.punctipennis",1.15789473684211
"ST-West Lake Park (WLP)",31,"Anopheles.quadrimaculatus",0.578947368421053
"ST-West Lake Park (WLP)",31,"Anopheles.walkeri",0.368421052631579
"ST-West Lake Park (WLP)",31,"Coquilletidia.perturbans",0.421052631578947
"ST-West Lake Park (WLP)",31,"Culex.erraticus",0.368421052631579
"ST-West Lake Park (WLP)",31,"Culex.pipiens.group",2.84210526315789
"ST-West Lake Park (WLP)",31,"Culex.salinarius",0
"ST-West Lake Park (WLP)",31,"Culex.tarsalis",1.10473684210526
"ST-West Lake Park (WLP)",31,"Culex.territans",0.368421052631579
"ST-West Lake Park (WLP)",31,"Culiseta.impatiens",0.368421052631579
"ST-West Lake Park (WLP)",31,"Culiseta.inornata",0.421052631578947
"ST-West Lake Park (WLP)",31,"Culiseta.minnesotae",0
"ST-West Lake Park (WLP)",31,"Orthopodomyia.alba",0
"ST-West Lake Park (WLP)",31,"Orthopodomyia.signifera",0.368421052631579
"ST-West Lake Park (WLP)",31,"Psorophora.ciliata",0.368421052631579
"ST-West Lake Park (WLP)",31,"Psorophora.columbiae",0.526315789473684
"ST-West Lake Park (WLP)",31,"Psorophora.cyanescens",0
"ST-West Lake Park (WLP)",31,"Psorophora.ferox",0.368421052631579
"ST-West Lake Park (WLP)",31,"Psorophora.horrida",0.368421052631579
"ST-West Lake Park (WLP)",31,"Psorophora.signipennis",0.368421052631579
"ST-West Lake Park (WLP)",31,"Uranotaenia.sapphirina",0.421052631578947
"ST-West Lake Park (WLP)",32,"Aedes.albopictus",0.7
"ST-West Lake Park (WLP)",32,"Aedes.atropalpus",0.7
"ST-West Lake Park (WLP)",32,"Aedes.canadensis",0.7
"ST-West Lake Park (WLP)",32,"Aedes.dorsalis",0.7
"ST-West Lake Park (WLP)",32,"Aedes.hendersoni",0
"ST-West Lake Park (WLP)",32,"Aedes.japonicus",0.15
"ST-West Lake Park (WLP)",32,"Aedes.nigromaculis",0.7
"ST-West Lake Park (WLP)",32,"Aedes.sollicitans",0.7
"ST-West Lake Park (WLP)",32,"Aedes.sticticus",0.7
"ST-West Lake Park (WLP)",32,"Aedes.stimulans",0.7
"ST-West Lake Park (WLP)",32,"Aedes.triseriatus",1
"ST-West Lake Park (WLP)",32,"Aedes.trivittatus",2.35
"ST-West Lake Park (WLP)",32,"Aedes.vexans",27.925
"ST-West Lake Park (WLP)",32,"Aedes.vexans.nipponii",0
"ST-West Lake Park (WLP)",32,"Anopheles.barberi",0.7
"ST-West Lake Park (WLP)",32,"Anopheles.punctipennis",2.3995
"ST-West Lake Park (WLP)",32,"Anopheles.quadrimaculatus",0.9
"ST-West Lake Park (WLP)",32,"Anopheles.walkeri",0.7
"ST-West Lake Park (WLP)",32,"Coquilletidia.perturbans",0.75
"ST-West Lake Park (WLP)",32,"Culex.erraticus",0.75
"ST-West Lake Park (WLP)",32,"Culex.pipiens.group",3.5505
"ST-West Lake Park (WLP)",32,"Culex.salinarius",0
"ST-West Lake Park (WLP)",32,"Culex.tarsalis",1
"ST-West Lake Park (WLP)",32,"Culex.territans",0.7
"ST-West Lake Park (WLP)",32,"Culiseta.impatiens",0.7
"ST-West Lake Park (WLP)",32,"Culiseta.inornata",0.75
"ST-West Lake Park (WLP)",32,"Culiseta.minnesotae",0
"ST-West Lake Park (WLP)",32,"Orthopodomyia.alba",0
"ST-West Lake Park (WLP)",32,"Orthopodomyia.signifera",0.75
"ST-West Lake Park (WLP)",32,"Psorophora.ciliata",0.7
"ST-West Lake Park (WLP)",32,"Psorophora.columbiae",0.75
"ST-West Lake Park (WLP)",32,"Psorophora.cyanescens",0
"ST-West Lake Park (WLP)",32,"Psorophora.ferox",0.7
"ST-West Lake Park (WLP)",32,"Psorophora.horrida",0.7
"ST-West Lake Park (WLP)",32,"Psorophora.signipennis",0.7
"ST-West Lake Park (WLP)",32,"Uranotaenia.sapphirina",0.75
"ST-West Lake Park (WLP)",33,"Aedes.albopictus",0.526315789473684
"ST-West Lake Park (WLP)",33,"Aedes.atropalpus",0.526315789473684
"ST-West Lake Park (WLP)",33,"Aedes.canadensis",0.578947368421053
"ST-West Lake Park (WLP)",33,"Aedes.dorsalis",0.578947368421053
"ST-West Lake Park (WLP)",33,"Aedes.hendersoni",0
"ST-West Lake Park (WLP)",33,"Aedes.japonicus",0
"ST-West Lake Park (WLP)",33,"Aedes.nigromaculis",0.526315789473684
"ST-West Lake Park (WLP)",33,"Aedes.sollicitans",0.578947368421053
"ST-West Lake Park (WLP)",33,"Aedes.sticticus",0.526315789473684
"ST-West Lake Park (WLP)",33,"Aedes.stimulans",0.526315789473684
"ST-West Lake Park (WLP)",33,"Aedes.triseriatus",0.789473684210526
"ST-West Lake Park (WLP)",33,"Aedes.trivittatus",2.10526315789474
"ST-West Lake Park (WLP)",33,"Aedes.vexans",47.0263157894737
"ST-West Lake Park (WLP)",33,"Aedes.vexans.nipponii",0
"ST-West Lake Park (WLP)",33,"Anopheles.barberi",0.526315789473684
"ST-West Lake Park (WLP)",33,"Anopheles.punctipennis",2.31578947368421
"ST-West Lake Park (WLP)",33,"Anopheles.quadrimaculatus",1.78947368421053
"ST-West Lake Park (WLP)",33,"Anopheles.walkeri",0.526315789473684
"ST-West Lake Park (WLP)",33,"Coquilletidia.perturbans",0.526315789473684
"ST-West Lake Park (WLP)",33,"Culex.erraticus",0.736842105263158
"ST-West Lake Park (WLP)",33,"Culex.pipiens.group",6.89421052631579
"ST-West Lake Park (WLP)",33,"Culex.salinarius",0
"ST-West Lake Park (WLP)",33,"Culex.tarsalis",1
"ST-West Lake Park (WLP)",33,"Culex.territans",0.631578947368421
"ST-West Lake Park (WLP)",33,"Culiseta.impatiens",0.526315789473684
"ST-West Lake Park (WLP)",33,"Culiseta.inornata",0.578947368421053
"ST-West Lake Park (WLP)",33,"Culiseta.minnesotae",0
"ST-West Lake Park (WLP)",33,"Orthopodomyia.alba",0
"ST-West Lake Park (WLP)",33,"Orthopodomyia.signifera",0.526315789473684
"ST-West Lake Park (WLP)",33,"Psorophora.ciliata",0.578947368421053
"ST-West Lake Park (WLP)",33,"Psorophora.columbiae",0.736842105263158
"ST-West Lake Park (WLP)",33,"Psorophora.cyanescens",0
"ST-West Lake Park (WLP)",33,"Psorophora.ferox",0.526315789473684
"ST-West Lake Park (WLP)",33,"Psorophora.horrida",0.526315789473684
"ST-West Lake Park (WLP)",33,"Psorophora.signipennis",0.526315789473684
"ST-West Lake Park (WLP)",33,"Uranotaenia.sapphirina",0.842105263157895
"ST-West Lake Park (WLP)",34,"Aedes.albopictus",0.421052631578947
"ST-West Lake Park (WLP)",34,"Aedes.atropalpus",0.421052631578947
"ST-West Lake Park (WLP)",34,"Aedes.canadensis",0.421052631578947
"ST-West Lake Park (WLP)",34,"Aedes.dorsalis",0.421052631578947
"ST-West Lake Park (WLP)",34,"Aedes.hendersoni",0
"ST-West Lake Park (WLP)",34,"Aedes.japonicus",0.157894736842105
"ST-West Lake Park (WLP)",34,"Aedes.nigromaculis",0.421052631578947
"ST-West Lake Park (WLP)",34,"Aedes.sollicitans",0.421052631578947
"ST-West Lake Park (WLP)",34,"Aedes.sticticus",0.421052631578947
"ST-West Lake Park (WLP)",34,"Aedes.stimulans",0.421052631578947
"ST-West Lake Park (WLP)",34,"Aedes.triseriatus",0.526315789473684
"ST-West Lake Park (WLP)",34,"Aedes.trivittatus",1.26315789473684
"ST-West Lake Park (WLP)",34,"Aedes.vexans",29.6842105263158
"ST-West Lake Park (WLP)",34,"Aedes.vexans.nipponii",0
"ST-West Lake Park (WLP)",34,"Anopheles.barberi",0.421052631578947
"ST-West Lake Park (WLP)",34,"Anopheles.punctipennis",2.23684210526316
"ST-West Lake Park (WLP)",34,"Anopheles.quadrimaculatus",1.63157894736842
"ST-West Lake Park (WLP)",34,"Anopheles.walkeri",0.421052631578947
"ST-West Lake Park (WLP)",34,"Coquilletidia.perturbans",0.421052631578947
"ST-West Lake Park (WLP)",34,"Culex.erraticus",1.26315789473684
"ST-West Lake Park (WLP)",34,"Culex.pipiens.group",8.32894736842105
"ST-West Lake Park (WLP)",34,"Culex.salinarius",0
"ST-West Lake Park (WLP)",34,"Culex.tarsalis",0.684210526315789
"ST-West Lake Park (WLP)",34,"Culex.territans",0.473684210526316
"ST-West Lake Park (WLP)",34,"Culiseta.impatiens",0.421052631578947
"ST-West Lake Park (WLP)",34,"Culiseta.inornata",0.473684210526316
"ST-West Lake Park (WLP)",34,"Culiseta.minnesotae",0
"ST-West Lake Park (WLP)",34,"Orthopodomyia.alba",0
"ST-West Lake Park (WLP)",34,"Orthopodomyia.signifera",0.421052631578947
"ST-West Lake Park (WLP)",34,"Psorophora.ciliata",0.421052631578947
"ST-West Lake Park (WLP)",34,"Psorophora.columbiae",0.421052631578947
"ST-West Lake Park (WLP)",34,"Psorophora.cyanescens",0
"ST-West Lake Park (WLP)",34,"Psorophora.ferox",0.421052631578947
"ST-West Lake Park (WLP)",34,"Psorophora.horrida",0.473684210526316
"ST-West Lake Park (WLP)",34,"Psorophora.signipennis",0.421052631578947
"ST-West Lake Park (WLP)",34,"Uranotaenia.sapphirina",0.842105263157895
"ST-West Lake Park (WLP)",35,"Aedes.albopictus",0.6
"ST-West Lake Park (WLP)",35,"Aedes.atropalpus",0.6
"ST-West Lake Park (WLP)",35,"Aedes.canadensis",0.6
"ST-West Lake Park (WLP)",35,"Aedes.dorsalis",0.6
"ST-West Lake Park (WLP)",35,"Aedes.hendersoni",0
"ST-West Lake Park (WLP)",35,"Aedes.japonicus",0.1
"ST-West Lake Park (WLP)",35,"Aedes.nigromaculis",0.6
"ST-West Lake Park (WLP)",35,"Aedes.sollicitans",0.6
"ST-West Lake Park (WLP)",35,"Aedes.sticticus",0.6
"ST-West Lake Park (WLP)",35,"Aedes.stimulans",0.6
"ST-West Lake Park (WLP)",35,"Aedes.triseriatus",0.95
"ST-West Lake Park (WLP)",35,"Aedes.trivittatus",1.25
"ST-West Lake Park (WLP)",35,"Aedes.vexans",40.15
"ST-West Lake Park (WLP)",35,"Aedes.vexans.nipponii",0
"ST-West Lake Park (WLP)",35,"Anopheles.barberi",0.6
"ST-West Lake Park (WLP)",35,"Anopheles.punctipennis",3.635
"ST-West Lake Park (WLP)",35,"Anopheles.quadrimaculatus",1.31
"ST-West Lake Park (WLP)",35,"Anopheles.walkeri",0.65
"ST-West Lake Park (WLP)",35,"Coquilletidia.perturbans",0.6
"ST-West Lake Park (WLP)",35,"Culex.erraticus",1.5
"ST-West Lake Park (WLP)",35,"Culex.pipiens.group",5.8575
"ST-West Lake Park (WLP)",35,"Culex.salinarius",0
"ST-West Lake Park (WLP)",35,"Culex.tarsalis",1.45
"ST-West Lake Park (WLP)",35,"Culex.territans",0.7
"ST-West Lake Park (WLP)",35,"Culiseta.impatiens",0.6
"ST-West Lake Park (WLP)",35,"Culiseta.inornata",1.16
"ST-West Lake Park (WLP)",35,"Culiseta.minnesotae",0
"ST-West Lake Park (WLP)",35,"Orthopodomyia.alba",0
"ST-West Lake Park (WLP)",35,"Orthopodomyia.signifera",0.6
"ST-West Lake Park (WLP)",35,"Psorophora.ciliata",0.6
"ST-West Lake Park (WLP)",35,"Psorophora.columbiae",0.8
"ST-West Lake Park (WLP)",35,"Psorophora.cyanescens",0
"ST-West Lake Park (WLP)",35,"Psorophora.ferox",0.6
"ST-West Lake Park (WLP)",35,"Psorophora.horrida",0.6
"ST-West Lake Park (WLP)",35,"Psorophora.signipennis",0.6
"ST-West Lake Park (WLP)",35,"Uranotaenia.sapphirina",2.1
"ST-West Lake Park (WLP)",36,"Aedes.albopictus",0.473684210526316
"ST-West Lake Park (WLP)",36,"Aedes.atropalpus",0.473684210526316
"ST-West Lake Park (WLP)",36,"Aedes.canadensis",0.473684210526316
"ST-West Lake Park (WLP)",36,"Aedes.dorsalis",0.473684210526316
"ST-West Lake Park (WLP)",36,"Aedes.hendersoni",0
"ST-West Lake Park (WLP)",36,"Aedes.japonicus",0
"ST-West Lake Park (WLP)",36,"Aedes.nigromaculis",0.473684210526316
"ST-West Lake Park (WLP)",36,"Aedes.sollicitans",0.473684210526316
"ST-West Lake Park (WLP)",36,"Aedes.sticticus",0.473684210526316
"ST-West Lake Park (WLP)",36,"Aedes.stimulans",0.473684210526316
"ST-West Lake Park (WLP)",36,"Aedes.triseriatus",0.473684210526316
"ST-West Lake Park (WLP)",36,"Aedes.trivittatus",0.473684210526316
"ST-West Lake Park (WLP)",36,"Aedes.vexans",38.8421052631579
"ST-West Lake Park (WLP)",36,"Aedes.vexans.nipponii",0
"ST-West Lake Park (WLP)",36,"Anopheles.barberi",0.473684210526316
"ST-West Lake Park (WLP)",36,"Anopheles.punctipennis",5.41052631578947
"ST-West Lake Park (WLP)",36,"Anopheles.quadrimaculatus",2.46315789473684
"ST-West Lake Park (WLP)",36,"Anopheles.walkeri",0.473684210526316
"ST-West Lake Park (WLP)",36,"Coquilletidia.perturbans",0.526315789473684
"ST-West Lake Park (WLP)",36,"Culex.erraticus",1.15789473684211
"ST-West Lake Park (WLP)",36,"Culex.pipiens.group",8.18947368421053
"ST-West Lake Park (WLP)",36,"Culex.salinarius",0
"ST-West Lake Park (WLP)",36,"Culex.tarsalis",1.42105263157895
"ST-West Lake Park (WLP)",36,"Culex.territans",0.473684210526316
"ST-West Lake Park (WLP)",36,"Culiseta.impatiens",0.473684210526316
"ST-West Lake Park (WLP)",36,"Culiseta.inornata",1.14736842105263
"ST-West Lake Park (WLP)",36,"Culiseta.minnesotae",0
"ST-West Lake Park (WLP)",36,"Orthopodomyia.alba",0
"ST-West Lake Park (WLP)",36,"Orthopodomyia.signifera",0.473684210526316
"ST-West Lake Park (WLP)",36,"Psorophora.ciliata",0.473684210526316
"ST-West Lake Park (WLP)",36,"Psorophora.columbiae",0.473684210526316
"ST-West Lake Park (WLP)",36,"Psorophora.cyanescens",0
"ST-West Lake Park (WLP)",36,"Psorophora.ferox",0.473684210526316
"ST-West Lake Park (WLP)",36,"Psorophora.horrida",0.473684210526316
"ST-West Lake Park (WLP)",36,"Psorophora.signipennis",0.473684210526316
"ST-West Lake Park (WLP)",36,"Uranotaenia.sapphirina",3.68421052631579
"ST-West Lake Park (WLP)",37,"Aedes.albopictus",1
"ST-West Lake Park (WLP)",37,"Aedes.atropalpus",1
"ST-West Lake Park (WLP)",37,"Aedes.canadensis",1
"ST-West Lake Park (WLP)",37,"Aedes.dorsalis",1
"ST-West Lake Park (WLP)",37,"Aedes.hendersoni",0
"ST-West Lake Park (WLP)",37,"Aedes.japonicus",0
"ST-West Lake Park (WLP)",37,"Aedes.nigromaculis",1
"ST-West Lake Park (WLP)",37,"Aedes.sollicitans",1
"ST-West Lake Park (WLP)",37,"Aedes.sticticus",1
"ST-West Lake Park (WLP)",37,"Aedes.stimulans",1
"ST-West Lake Park (WLP)",37,"Aedes.triseriatus",1
"ST-West Lake Park (WLP)",37,"Aedes.trivittatus",1.16666666666667
"ST-West Lake Park (WLP)",37,"Aedes.vexans",62.5833333333333
"ST-West Lake Park (WLP)",37,"Aedes.vexans.nipponii",0
"ST-West Lake Park (WLP)",37,"Anopheles.barberi",1
"ST-West Lake Park (WLP)",37,"Anopheles.punctipennis",6.08333333333333
"ST-West Lake Park (WLP)",37,"Anopheles.quadrimaculatus",3.16666666666667
"ST-West Lake Park (WLP)",37,"Anopheles.walkeri",1
"ST-West Lake Park (WLP)",37,"Coquilletidia.perturbans",1.08333333333333
"ST-West Lake Park (WLP)",37,"Culex.erraticus",1.41666666666667
"ST-West Lake Park (WLP)",37,"Culex.pipiens.group",9.83333333333333
"ST-West Lake Park (WLP)",37,"Culex.salinarius",0
"ST-West Lake Park (WLP)",37,"Culex.tarsalis",1.83333333333333
"ST-West Lake Park (WLP)",37,"Culex.territans",1.33333333333333
"ST-West Lake Park (WLP)",37,"Culiseta.impatiens",1
"ST-West Lake Park (WLP)",37,"Culiseta.inornata",1.91666666666667
"ST-West Lake Park (WLP)",37,"Culiseta.minnesotae",0
"ST-West Lake Park (WLP)",37,"Orthopodomyia.alba",0
"ST-West Lake Park (WLP)",37,"Orthopodomyia.signifera",1
"ST-West Lake Park (WLP)",37,"Psorophora.ciliata",1.08333333333333
"ST-West Lake Park (WLP)",37,"Psorophora.columbiae",1.08333333333333
"ST-West Lake Park (WLP)",37,"Psorophora.cyanescens",0
"ST-West Lake Park (WLP)",37,"Psorophora.ferox",1
"ST-West Lake Park (WLP)",37,"Psorophora.horrida",1.08333333333333
"ST-West Lake Park (WLP)",37,"Psorophora.signipennis",1
"ST-West Lake Park (WLP)",37,"Uranotaenia.sapphirina",8.25
"ST-West Lake Park (WLP)",38,"Aedes.albopictus",0.888888888888889
"ST-West Lake Park (WLP)",38,"Aedes.atropalpus",0.888888888888889
"ST-West Lake Park (WLP)",38,"Aedes.canadensis",0.888888888888889
"ST-West Lake Park (WLP)",38,"Aedes.dorsalis",0.888888888888889
"ST-West Lake Park (WLP)",38,"Aedes.hendersoni",0
"ST-West Lake Park (WLP)",38,"Aedes.japonicus",0.222222222222222
"ST-West Lake Park (WLP)",38,"Aedes.nigromaculis",0.888888888888889
"ST-West Lake Park (WLP)",38,"Aedes.sollicitans",0.888888888888889
"ST-West Lake Park (WLP)",38,"Aedes.sticticus",0.888888888888889
